dp_e_1,dp_e_2,dp_e_3,dp_e_4,dp_e_5,dp_e_6,ddp_e_1,ddp_e_2,ddp_e_3,ddp_e_4,ddp_e_5,ddp_e_6,dp_e_1_kf,dp_e_2_kf,dp_e_3_kf,dp_e_4_kf,dp_e_5_kf,dp_e_6_kf,ddp_e_1_kf,ddp_e_2_kf,ddp_e_3_kf,ddp_e_4_kf,ddp_e_5_kf,ddp_e_6_kf,dddp_e_1_kf,dddp_e_2_kf,dddp_e_3_kf,dddp_e_4_kf,dddp_e_5_kf,dddp_e_6_kf,x_ref,y_ref,z_ref,dx_ref,dy_ref,dz_ref,ddx_ref,ddy_ref,ddz_ref,dddx_ref,dddy_ref,dddz_ref,x_des,y_des,z_des,dx_des,dy_des,dz_des,ddx_des,ddy_des,ddz_des
0.0003741710373050284,-0.000541462367939987,0.0029175544956301846,-0.021825402457856788,-0.08189419753779048,-0.016941257341934787,-0.003451728098473727,0.002861801126281663,-0.012827152134360814,0.029229068653859047,0.3872311530766737,-0.047696340853353725,0.00038606061887448315,-0.0004916877641879001,0.002757606544763818,-0.02108673438184105,-0.07593919792651524,-0.01771090171808794,-0.0031979937749737593,0.003263418230534469,-0.014165110485159565,0.03063712789839073,0.40521765949200916,-0.041923869519693166,-0.004740217514169159,0.004166387330119583,-0.012296095430823226,0.14712419803795443,0.40780602568862434,0.010638783735952152,-0.1817959136951481,-0.5402029697894752,0.1870726645517,-0.011212021756477324,0.0027941667727375873,0.004230446152394813,0.0061431528131756785,0.010853436690878127,-0.007916567013386278,0.0,0.0,0.0,-0.186739,-0.538349,0.188632,-0.015327,0.004048,0.006643,-0.06409999999999992,1.1411,-0.7817
0.00035189633523623545,-0.000551142654528144,0.0026062137943099707,-0.02123476847815771,-0.07424647804240209,-0.015290027316142901,-0.0001720273986537766,0.0011898790144230153,-0.01379103994957838,0.04391417417999942,0.44229515781203255,-0.03376877899608305,0.0003352857451907829,-0.0004943953666157378,0.0024840872342060294,-0.0207253849544436,-0.06955979244553434,-0.01671623629318688,-0.0013487569536406031,0.0020070941883958597,-0.01407959751527271,0.04081424106524434,0.433568298590333,-0.036637929527120174,-0.0028043143966576247,0.002819651275198196,-0.01181539385949679,0.1521960529939826,0.4219194421116896,0.015429169862639107,-0.182162968032652,-0.5401023533812411,0.18720778223624251,-0.010988062884987854,0.0030117923144538403,0.004083453416869963,0.007678793174188403,0.008942182449702685,-0.0073102020463582384,0.0,0.0,0.0,-0.186922,-0.538247,0.188731,-0.015968,0.015459,-0.001174,1.6254999999999997,-1.1637000000000002,0.6247
0.00021421446335375197,-0.0005090126260010931,0.0023717254474634464,-0.01910719451615242,-0.0688402204227066,-0.0123041071275731,-0.004855492511945345,0.002580705171399026,-0.010512435484517576,0.11178979599490668,0.3316728394221233,0.011083681144789248,0.00022976069129732404,-0.00047547092930351893,0.0022479133160432734,-0.0189238236467266,-0.06394600673562886,-0.01427317722471912,-0.00359400172020975,0.00240308940512765,-0.011975318088920512,0.08742844832298191,0.37448647897325704,-0.006346063281081761,-0.004879548416689868,0.0031100309251624715,-0.009403499219577005,0.1922475526621512,0.3512670617697415,0.044191083156800544,-0.18252521832760396,-0.5399950233515591,0.1873399036766518,-0.010832359416499711,0.0032167826649951944,0.003984055801004726,0.004399991602335174,0.00826331558422666,-0.004952143114840268,0.0,0.0,0.0,-0.187382,-0.53808,0.18893999999999997,0.000287,0.003822,0.005073,-1.5709999999999997,-0.14329999999999998,-0.06830000000000004
0.00012374249481222725,-0.0004778012712230435,0.0021190770993948244,-0.018464205954750207,-0.06025135253491823,-0.009561121954774043,-0.004978197803334075,0.001866633963017783,-0.010535757357222949,0.0800585595437884,0.4280956552435947,0.016115045072545464,0.00011282041203885018,-0.00044808848670475974,0.002020491565694756,-0.017538293922037044,-0.05666250817334846,-0.011352319100369752,-0.0045265692398377445,0.0021029485068240626,-0.011182746414341306,0.08514220260044938,0.412572447938697,0.008374969167360882,-0.005621671519741236,0.0027199207329124467,-0.008334570748326805,0.1838409057311007,0.3766122750514342,0.057009903364662516,-0.18288565682544033,-0.5398818887558174,0.18746977678923396,-0.010764127990920564,0.0033963610212158434,0.003911092872832562,0.0002463685736611154,0.00698611230498436,-0.0036309052344667414,0.0,0.0,0.0,-0.187926,-0.53795,0.189105,-0.015423,0.002389,0.00439,-0.003900000000000084,-0.0557,-0.07469999999999999
0.00020398349166716144,-0.0004600929609310258,0.0018490352320584594,-0.01945726315140396,-0.053801646664106764,-0.009195293521131805,0.00045714821810993365,0.0006464169637494755,-0.011227139728817085,0.022929911369388385,0.3524008468270318,-0.06834118776606457,0.0001299435103354075,-0.0004340231248137157,0.001771285621374715,-0.017860552409773342,-0.04983823702997079,-0.010197867410419935,-0.0014535171700394566,0.0012180493967933544,-0.011312650174873035,0.0481747581568236,0.3792430675045656,-0.039272184508323996,-0.0024759457218111276,0.0017785847304783368,-0.008190015820927828,0.14224638165927023,0.33227108929685717,0.009258437363559593,-0.183243213824191,-0.5397646719443933,0.18759680264562062,-0.01068120075356965,0.003527617942662969,0.0038266001606382613,0.0010035331344098175,0.004635331923353192,-0.004133171610404052,0.0,0.0,0.0,-0.188205,-0.537894,0.189167,-0.015462,0.001832,0.003643,0.0016000000000000389,0.0098,0.011200000000000012
0.0001436519541907228,-0.00037705569327276846,0.0016455063635714149,-0.018760285068423213,-0.04885234572854896,-0.0067860800705725755,-0.0054276365077157015,0.0025261847719053915,-0.009095877553119977,0.0844675257919951,0.28129451369954195,0.009504575526825904,0.0001046592098738539,-0.0003781996601007234,0.001557234648294652,-0.017653939907100707,-0.044744038934291616,-0.008403243511515458,-0.003988799779855799,0.002064583165824893,-0.010015298847778402,0.0727942583566179,0.3215524886577529,-0.0083947031627526,-0.004840052142318521,0.00253771906466618,-0.00667361113934861,0.1613863384635846,0.26586115425340645,0.03877464746144404,-0.18360179785545727,-0.5396434388382122,0.18772117652293902,-0.01069709165897906,0.0036499838897141026,0.0037454725518062024,-0.0036509727843867523,0.0041898075689896785,-0.003921643615035997,0.0,0.0,0.0,-0.188812,-0.537739,0.189265,-0.015446,0.00193,0.003755,0.0014000000000000123,0.00759999999999999,0.008299999999999974
0.00016907094926382586,-0.00030474010783508327,0.0014627389339594747,-0.018024223730308583,-0.04301386942052603,-0.006001099001908691,-0.004135878922108896,0.0021016020382994193,-0.008508107813246776,0.10373875288561162,0.2957336872447884,-0.03403371238646649,9.27336077495545e-05,-0.00030615365227468525,0.0013764786145871715,-0.016825288523800996,-0.03965668606089569,-0.007118914803100571,-0.004140391501429294,0.002119200034615575,-0.00914658229171348,0.09427727695027088,0.3085195037318297,-0.024067922849659737,-0.00482876492272796,0.002508851803445851,-0.005619308668941563,0.17688444590942892,0.24466559517893077,0.022443117520989108,-0.18396389861967238,-0.5395185070799263,0.18784275054327856,-0.010791949061696915,0.003762809857369805,0.0036610495992210894,-0.0073065010408508435,0.00371915029368175,-0.00403060478147399,0.0,0.0,0.0,-0.189407,-0.537586,0.18934199999999998,-0.015432,0.002006,0.003838,-0.06790000000000007,1.0421,-0.9134999999999999
0.00024643294929891334,-0.00022754508890768374,0.0012927109986241073,-0.018573513653080256,-0.03837876755862768,-0.0049204327199015435,-0.003528814464548274,0.002367093582078051,-0.008444774181370782,0.07111261393732177,0.23639754904150234,-0.009313072458530691,0.0001369455681626573,-0.0002294337281067078,0.0012104529119709717,-0.016778500917100748,-0.035191895274496315,-0.006008452630626307,-0.003813281883263488,0.0023063948714036166,-0.008772604042764514,0.08183658376225321,0.26603896778307,-0.014479608053279065,-0.004355429540041275,0.0026087628847816743,-0.00507604551480417,0.15915859632983975,0.1957606269439522,0.030994287203420172,-0.18433150397017967,-0.5393896612587958,0.18796080923278213,-0.010949830254654633,0.0038797811892777984,0.003557671463894216,-0.010162029591666677,0.003905634419862025,-0.004884405486225596,0.0,0.0,0.0,-0.189995,-0.537393,0.189368,-0.016111,0.012427,-0.005297,0.06720000000000007,-1.0656999999999999,0.8798
0.0004442243182122031,-0.00019177575902479867,0.0011604647231239647,-0.019097565361780616,-0.03226871748367992,-0.004531050579203916,0.001038412319167778,0.0007855461954092771,-0.007621093000307272,0.0773850196545492,0.28360485240970607,-0.013857090462141147,0.0002963503165016193,-0.00018233264074576705,0.0010718174407059204,-0.017173608211674338,-0.029915430798469943,-0.005274459324934757,-0.0008071198025828017,0.0013797474799760292,-0.008108389945819838,0.08097237556754183,0.2795006022465985,-0.013697940209775593,-0.0013130717695440126,0.0016311559055061033,-0.004270224605610301,0.1531619527936713,0.20239062629988877,0.030770228362521263,-0.18470255628989318,-0.5392577383739149,0.18807475834132903,-0.011063783612106026,0.003975726009161323,0.003436151778323157,-0.007897294439888292,0.0028923306265102866,-0.005690319435668556,0.0,0.0,0.0,-0.1903,-0.537269,0.18938399999999997,-0.015439,0.00177,0.003501,-0.00020000000000002655,-0.014000000000000014,-0.020300000000000006
0.00046284365563309914,-0.00010698681690382052,0.0010637184924794205,-0.01958517230423247,-0.02737369533912838,-0.004967614779361529,-0.005240137044188885,0.0026629394003311662,-0.006708547263501496,0.08373775660167727,0.24925312205097958,-0.02656843456310505,0.00037210142829058535,-0.00011319740623398576,0.0009685397048213131,-0.01761008832834893,-0.024883859132097355,-0.005305208596342242,-0.0036168367187373596,0.002208791419091303,-0.007277641900767548,0.08458311671745619,0.2629024915463432,-0.021428637634461317,-0.003977896451547263,0.00237828982562281,-0.0033295614302698293,0.15167176867150872,0.17981893752649428,0.022335237373739228,-0.18507965225443557,-0.5391217703402776,0.1881842674431706,-0.01123825126395299,0.004093571743247908,0.0033034354603571196,-0.010632830464861076,0.00393400590934867,-0.006157347687850034,0.0,0.0,0.0,-0.190899,-0.537024,0.189408,-0.015441,0.00163,0.003298,-0.0011000000000000593,-0.023099999999999985,-0.03210000000000001
0.0005046204136436618,-5.865476198800741e-05,0.0009851289774037886,-0.020238650491401153,-0.024882613998355993,-0.005767098513806836,-0.0054228811056755005,0.0018275520600761989,-0.0062778871108414205,0.07989450694380312,0.1530080545606834,-0.027102889314284603,0.0004008049343264753,-5.260670562921453e-05,0.0008896632029962443,-0.018163097384000026,-0.021937441309002978,-0.005883036266429772,-0.0048032942114626526,0.0019977128089702536,-0.006687504223686377,0.083475733831568,0.19581475974929338,-0.024729169565470607,-0.0049915119120330625,0.002098164253760907,-0.002651135024121922,0.14567752548873783,0.10927668091487223,0.018437668749725623,-0.18546479642344305,-0.5389812984369822,0.1882890282403407,-0.0114734176944864,0.004226518695844907,0.0031611279813132075,-0.013347553817407043,0.004639751498459077,-0.006543762773586703,0.0,0.0,0.0,-0.191533,-0.536785,0.18942699999999998,-0.015452,0.001399,0.002977,-0.002199999999999945,-0.028399999999999995,-0.03830000000000001
0.0006821789230987002,-7.246981979635355e-05,0.0009184784490256842,-0.02068475997290821,-0.02048992673553375,-0.0066947936331358815,-0.00011486367268788433,-0.0005972055053655796,-0.006086410364462133,0.08671146204226678,0.21282220675378521,-0.020424801272015944,0.0005309227682338716,-4.9101785264886966e-05,0.0008244046522010706,-0.01863463568975279,-0.018476533851271362,-0.006681705162621642,-0.0019078521925416135,0.0003875756819267655,-0.006340325072724172,0.08729000764491586,0.20786217156719555,-0.021788786572039958,-0.0020353876613302584,0.00047756654208731147,-0.002228822468057259,0.14462230111149127,0.11733118376123149,0.020679998521811724,-0.18585539308661533,-0.5388376009823376,0.1883886365772841,-0.011650386567458239,0.004328653874725397,0.0030069918027440163,-0.010375915669019964,0.003152625424954536,-0.007033475695956248,0.0,0.0,0.0,-0.19185,-0.536671,0.18943000000000002,-0.015474,0.001115,0.002594,-0.05260000000000004,1.1822000000000001,-0.7289
0.0006641595114481817,-1.6911725015092763e-05,0.0008629916778197552,-0.021420978426802156,-0.017692532670233907,-0.007359737721578413,-0.006789412354287058,0.0017518158677114815,-0.005917554579748687,0.07003485000489816,0.1550874055089318,0.005047806549581223,0.0005703456999243113,-1.9064383237787397e-05,0.0007689667246783229,-0.019298904821183772,-0.015535930936560444,-0.007274790976207793,-0.0050091860341484355,0.0012534563314105646,-0.006100352668345039,0.07817374027709799,0.1760188349497081,-0.004617864306858791,-0.004958112231382192,0.001297198197728127,-0.0019234594379393395,0.13113089521923352,0.08280145905673571,0.03657031683523264,-0.18625395388756644,-0.5386898841419631,0.1884826333543826,-0.011883542406773242,0.004446731780824837,0.0028392770143248584,-0.012886618074488432,0.003908384719597535,-0.007602119658498108,0.0,0.0,0.0,-0.192486,-0.536429,0.18941699999999997,-0.016,0.012937,-0.004695,0.04690000000000007,-1.2590000000000001,0.6249
0.0007034028829818809,8.516951420633329e-07,0.0008185958869118591,-0.020688211654894192,-0.015137981480970675,-0.009678868587644218,-0.005310502981564477,0.0005239217027099303,-0.005764079497616812,0.12266266479049735,0.1365947976131834,-0.04905807636644788,0.0005872723551810772,6.550579392426126e-06,0.000723107754881928,-0.01898302580324883,-0.01319169696816928,-0.00898476768713116,-0.00525906463079303,0.0008095063670335288,-0.005911128633524047,0.10781695518616682,0.15216803222938766,-0.03218790991696329,-0.005036817430397222,0.0008272825466807546,-0.0016768093233933711,0.15545741272579303,0.05709361985335936,0.008793174520736826,-0.18666111905090602,-0.5385383695605703,0.18857055739693096,-0.012141480291276673,0.004561440885030046,0.002657673141145716,-0.0138763985447512,0.003736292024811405,-0.008180349784720153,0.0,0.0,0.0,-0.193063,-0.536233,0.189391,-0.015531,0.000347,0.001554,-0.0030000000000000512,-0.0343,-0.04619999999999999
0.0007809061950986747,-1.0919349678614916e-05,0.0007887637195255039,-0.0208528167695769,-0.011828139091341228,-0.010779717340702873,-0.003634678242496265,-0.000970315852783404,-0.005426406913863048,0.09328146940978355,0.16302344988589756,-0.007264713488010267,0.0006457480801587318,-6.121054072397131e-07,0.0006901475392503374,-0.018808225237881435,-0.010365999642160641,-0.010408911680393037,-0.004295819946224675,-0.00030234823413248307,-0.005625257188861449,0.10054935344675492,0.15969991010000392,-0.016372426254766873,-0.003942763341075243,-0.0002716725510751709,-0.0013448168777495562,0.14340224932445617,0.062484924785320084,0.02375148493850948,-0.18707606377719194,-0.5383843030869193,0.18865211430990625,-0.012381665262843292,0.004643441825218055,0.002466447963937196,-0.012834252855290718,0.0021703858888848515,-0.008550303480061583,0.0,0.0,0.0,-0.193534,-0.536122,0.18936499999999998,-0.015561,4e-06,0.001092,0.005499999999999949,0.0581,0.07579999999999999
0.0009083266411242154,-2.0895653818264227e-05,0.0007793403067201032,-0.02035469744283909,-0.008729578808534366,-0.012282550103103234,-7.890538931976977e-05,-0.0018745078349508902,-0.004606922710534253,0.11832515969699176,0.1693995538123947,-0.022768632768704528,0.0007690115706862723,-2.297405085547819e-05,0.0006774240631427254,-0.018404777246670223,-0.007279675787235629,-0.011797680584793455,-0.0016848038867170907,-0.0012967161368673753,-0.004998889411660703,0.11350220655273963,0.16656977120404218,-0.020116563491474497,-0.0012949023327619735,-0.0012217113666564664,-0.000695088802314428,0.1512345438496155,0.06706489518637769,0.01936575566848012,-0.1874948129313493,-0.5382295738458132,0.18872760972403546,-0.012516362060906587,0.004671762059109044,0.0022817460111124637,-0.007633657462182697,-0.0003746852110353416,-0.008149412669997247,0.0,0.0,0.0,-0.193744,-0.536086,0.18937600000000002,-0.015506,0.000585,0.00185,-0.00499999999999997,-0.0535,-0.0711
0.0008787896605901603,7.482180414700168e-06,0.0007656896712362072,-0.020653886880660985,-0.007400500029260432,-0.012787721318563813,-0.0038072468831758604,-0.0015493453757261873,-0.004371389193681333,0.08775783054385697,0.11493895178364036,0.012654136638247144,0.000807281312092155,-2.171327850297602e-05,0.0006706761087726821,-0.018434891223862264,-0.005423959017969526,-0.012540000803870747,-0.003037972446695147,-0.001470729138857858,-0.004610954696277893,0.09911510476886776,0.13482999667234907,0.0007772313108303265,-0.00255630643873171,-0.0013495123183269132,-0.0002963250617388129,0.1324457877492006,0.034255141238234726,0.038884072944903855,-0.18791614237606008,-0.5380757521444842,0.18879749359853024,-0.012603689717664821,0.004651545785351885,0.002109691048370037,-0.005264096611159008,-0.002644914939860854,-0.007463723673467371,0.0,0.0,0.0,-0.194082,-0.536059,0.189402,-0.015556,5e-05,0.001139,1.5567,0.006,-0.0994
0.0008348260098784508,6.045948794874273e-05,0.0007406323392534714,-0.01963049762959726,-0.0064423792746735875,-0.01439377466953276,-0.0029976174516132452,-0.0015571884936066813,-0.004304036953820825,0.13714653120222486,0.09896157940220546,-0.03398319431778825,0.0007855740133232076,9.91980386666106e-06,0.0006563683043741905,-0.017757065892877576,-0.004470231017903394,-0.013804288939535603,-0.003043541891180902,-0.0015413567592946031,-0.0044202987474664,0.12470224355060651,0.11262215120157318,-0.020661428568889362,-0.0024782917733382603,-0.0013729867859775726,-0.00010087141078474131,0.15281478786194427,0.011691252276864073,0.016947363418322998,-0.18833783260492248,-0.5379243403406939,0.1888622707420125,-0.012626566338230479,0.004585328086934175,0.0019526043683322017,-0.0021122042417198728,-0.004768331971067852,-0.006677425963444339,0.0,0.0,0.0,-0.19435,-0.536048,0.189435,1.1e-05,0.00011,0.000145,0.0049,0.051500000000000004,0.0675
0.0007878229781219815,0.00013473046559861132,0.0006994939189114804,-0.020093348999661434,-0.0054889109468357344,-0.013777854665459248,-0.001288754555287078,-0.001479501126334915,-0.004435344666056663,0.08270523586737867,0.0939634902967792,0.043421429691685866,0.0007546561911691672,6.757041428588574e-05,0.000626699497008779,-0.0177599055609234,-0.0037361125055192746,-0.013806867929852846,-0.0019675839922990842,-0.001518615603588947,-0.004430304349576985,0.10008831642668824,0.10098697325073924,0.019943537624492958,-0.0013603172059326078,-0.0013052636404451278,-0.0001054728121489888,0.12411115470187406,5.277149092086132e-05,0.055556830317597714,-0.18875646591488954,-0.537776544764044,0.18892229368312613,-0.012551507360514568,0.004481150726731854,0.0018068882882256874,0.0025938523846038564,-0.006485179244370087,-0.0060731668188576116,0.0,0.0,0.0,-0.194489,-0.536037,0.18945900000000002,6e-05,0.000625,0.00082,-1.5545,0.012600000000000002,0.1223
0.0006152128748392483,0.0002375723500232683,0.0006607862733431934,-0.01997933191939806,-0.004515697301386512,-0.013782425230873153,-0.004569857372519647,-0.0007290049395894983,-0.0038437457235752847,0.09130048891122863,0.0901508734911895,0.032024460328109704,0.0006334460353366289,0.0001562068134349295,0.0005935930393030435,-0.01788054026572812,-0.00297367375807076,-0.013487406341206305,-0.0036249186425663773,-0.001036144722913048,-0.004061189113073469,0.09605710699616903,0.09414158984506862,0.028240572952440805,-0.0029151362800745395,-0.0007960692977439827,0.00025550330567823795,0.11618287353980719,-0.006587829041902647,0.06176426513418327,-0.18917155360802446,-0.5376326630733953,0.18897830781876837,-0.012449282521181168,0.004363705513414081,0.0016821586399692727,0.003875513522349383,-0.007008489589150457,-0.005019805235823682,0.0,0.0,0.0,-0.19479,-0.535974,0.18951199999999999,-0.015485,0.000751,0.002043,1.5682999999999998,0.12639999999999998,0.059999999999999984
0.00044906735255986416,0.0003391218862809362,0.0006124262566500384,-0.01904034637547492,-0.0043758550097409005,-0.014530455015408096,-0.004065446764342992,-0.0005873945937201214,-0.0035737188032606646,0.11528836143659484,0.046775424875053304,0.006897743926328774,0.00047141432280038307,0.0002577198295799623,0.0005554114582709382,-0.017292077756937176,-0.002822092196426551,-0.013848220776438335,-0.003938753085378197,-0.00076226771939895,-0.0037501894339002856,0.10959405879407766,0.06418683760440053,0.01554094250735656,-0.00312460839412376,-0.0005043777583089975,0.0005485866116560481,0.12545826432246435,-0.03529856128425432,0.04751648330559212,-0.1895825408592484,-0.5374924935747804,0.18903113847865083,-0.012328698236759517,0.004249567926318714,0.0015819013690340203,0.004723117897840634,-0.006739034932987664,-0.0038141942200486945,0.0,0.0,0.0,-0.195101,-0.535872,0.18958099999999997,0.000198,0.002015,0.002643,-1.5642,-0.09189999999999998,-0.016499999999999976
0.0002992010151816899,0.00040417010340905186,0.0005493226485545817,-0.017688140246832476,-0.002871941405818673,-0.015506237981906172,-0.0033610546600295714,-0.0016527559959435287,-0.0035452541042018176,0.13500782394744448,0.08331483637886579,-0.01214831954834257,0.00031674502835672393,0.0003351327231702297,0.000504738082621395,-0.01603499868899874,-0.001966554596133908,-0.014776075534657079,-0.0036132620128972452,-0.0013291342114267316,-0.003613803300675618,0.1271435012826546,0.07580065093370629,-0.0013353072158545018,-0.002710757019443188,-0.0010330577362400568,0.0006635699350339752,0.1383069422544121,-0.022987788774799005,0.029698144189796803,-0.189989000052305,-0.5373562626752186,0.18908147285967278,-0.01219435552444159,0.004130130262339034,0.0015030549118933583,0.005342239642050384,-0.006884646214064816,-0.002769426610685688,0.0,0.0,0.0,-0.195413,-0.535798,0.18964899999999998,-0.015444,0.001096,0.002478,0.0029999999999998778,0.029000000000000012,0.03749999999999999
0.0002145296194195189,0.0004443203009784893,0.0004667800204829933,-0.01782005763060547,-0.0014577774833339635,-0.014519854788526514,-0.00043425685148503965,-0.0024996108038639947,-0.003912473134683521,0.07857962762903047,0.0773246029973826,0.05746975992666219,0.00021937196287800833,0.00038119083833684314,0.0004342037075814943,-0.015692129142057417,-0.0006834629765720835,-0.014409511228394414,-0.001642761901155366,-0.0020790692078571163,-0.0037935767713530434,0.09821330922992363,0.07647039359576992,0.03609842220934864,-0.0007236875998273152,-0.0017214158217183988,0.00046970195384947585,0.10591273902412199,-0.021622311898877384,0.06483644918880084,-0.19038881180024717,-0.537224451529472,0.1891294904807633,-0.012003212582206133,0.003997529610931381,0.0014320349124739284,0.008002845032412775,-0.007404839295213961,-0.0023840050499113197,0.0,0.0,0.0,-0.195586,-0.535754,0.189684,-0.015414,0.001386,0.002853,-0.007199999999999915,-0.0753,-0.0994
5.576140743187262e-05,0.0004898103355213883,0.00039941822243434234,-0.01737917058419952,-0.00017494660576510002,-0.014227848186825074,-0.0027427611687483554,-0.002227939091722856,-0.0030990368526855523,0.08514178268291948,0.07081377300066918,0.043667949914381665,9.309892975018786e-05,0.0004211610097691463,0.00036708573399002405,-0.015525311439079006,0.0005809253003161076,-0.013803524263507285,-0.002345454479149802,-0.0021934411954624066,-0.003349652324813857,0.09125999254266298,0.07263073025814666,0.04166466479062679,-0.0013789260016199506,-0.0017746684139323507,0.0008834618625276903,0.09575780719748941,-0.024648475615077176,0.06810924007869182,-0.190782342363221,-0.5370970311697066,0.1891757703891345,-0.011813145397958474,0.0038637864775714803,0.001377148714093736,0.007878689461604083,-0.0073490124158990255,-0.0016081269920049657,0.0,0.0,0.0,-0.195898,-0.535685,0.18974499999999997,-0.015486,0.000633,0.001859,-0.00510000000000007,-0.051500000000000004,-0.0681
-5.936116659318105e-05,0.0005157328686180148,0.0003147448909521877,-0.015576755321493427,0.0007980461015785062,-0.015290546701168285,-0.0013655396853091192,-0.0027926553308535813,-0.0035710318863643345,0.1331455775616311,0.05668507430457013,-0.009941089300306764,-2.7407463515352216e-05,0.0004492822967174419,0.00029133413162516273,-0.014228753590153766,0.001577101361071801,-0.014381946255773099,-0.0017450528106545639,-0.002592374322141609,-0.003478085955654442,0.11882985075635716,0.0622676591085401,0.00996414620168886,-0.0007564577175922912,-0.002100652844757378,0.0007318035815216174,0.11923089118666003,-0.033868164158765646,0.03533024260844305,-0.1911692864706732,-0.5369742088595247,0.18922019704301551,-0.011615387389407893,0.0037245777867766987,0.0013216706641789274,0.00817464099520393,-0.007501793105264554,-0.0016375159389014904,0.0,0.0,0.0,-0.196178,-0.5356339999999999,0.18976200000000001,-0.015537,0.000118,0.001178,1.5537,-0.0117,-0.11770000000000001
-9.726606373080052e-05,0.0005258621324442814,0.0002356538918994245,-0.014804390555750793,0.002451110132897727,-0.014894817841251688,0.001993165731413383,-0.0033462074359812168,-0.0035036210135622253,0.09974790471384566,0.08504012435394448,0.033937659567818225,-7.871524477572547e-05,0.00046059064956979593,0.00021261193286996316,-0.013134112580653941,0.0029932230048731077,-0.01447836405931531,0.0006019013272858253,-0.003092802665116065,-0.0034849374554791618,0.10825366320121436,0.07620005804344289,0.025507489979947652,0.0015304542464026226,-0.002514055865212398,0.0007022466761167893,0.10515907616376464,-0.01935865927817293,0.049172061443596475,-0.19154725966565767,-0.5368564095909518,0.18926242738539603,-0.011354895611114035,0.0035736336721361806,0.0012572369550403306,0.011087682646034214,-0.007953280541817875,-0.002064518001679616,0.0,0.0,0.0,-0.196284,-0.535609,0.189752,0.0,1e-06,1e-06,0.0,-9.999999999999999e-05,-9.999999999999999e-05
-0.00021746003894596716,0.0005489425086365853,0.00017135253379531724,-0.014561287762162603,0.002770324886693501,-0.014028450958954233,-0.0004596991405638167,-0.0027560459025930103,-0.0031912569126292902,0.0719043083530297,0.039877867502415704,0.05668854474063209,-0.0001607080541328178,0.00047689971956107417,0.0001439228414151262,-0.012767051602692087,0.0036861414887667194,-0.013753315844087514,-4.9004979062924436e-05,-0.002910782989836834,-0.0032908858934886116,0.08661802225565629,0.053056064047412296,0.04576619340053219,0.000852217584144137,-0.0022559508984229533,0.0008674699477761207,0.08087236903940481,-0.04107580672261897,0.06711928287920574,-0.19191638181399118,-0.5367434150317317,0.18930205384029783,-0.011088248355722908,0.0034266536625741045,0.0011809410588794614,0.011275319539434836,-0.007654515921860394,-0.002624733806658952,0.0,0.0,0.0,-0.19652,-0.535548,0.189727,0.0,0.0,0.0,0.0,0.0,0.0
-0.00029277717056978847,0.0005614705395919251,0.00012216413875468474,-0.01327853045916004,0.003846184352037249,-0.014208799052877917,0.0012413522494786559,-0.0028230239833059168,-0.0028941702618915234,0.10209901306599008,0.06926322578734403,0.022217165031507394,-0.00023801329524660573,0.0004922677894103527,9.016244571594608e-05,-0.011915192801636668,0.00451819891460121,-0.013535746668346987,0.0007743539014812563,-0.0028825719089260187,-0.00302980312081792,0.09735967772615339,0.06275980344424185,0.03174191283311366,0.0016173947597529167,-0.0021545226977270366,0.0010921310316067837,0.08859686996194184,-0.030415353525076287,0.05142231084889086,-0.19227569229509792,-0.5366349644185847,0.18933863496313608,-0.010795917477210102,0.0032870620874746923,0.0010914797760468312,0.012392095869642183,-0.007198588792883598,-0.0032403899158008898,0.0,0.0,0.0,-0.196686,-0.53548,0.18969,0.0,0.0,0.0,9.999999999999999e-05,0.0007,0.0009
-0.00036962850429327586,0.0005617757969351629,9.292769668526766e-05,-0.011771321269619453,0.0035722012772293477,-0.014613106686718697,0.0014147348802662964,-0.002912741382282681,-0.0023365952050084867,0.11429736101539387,0.019531802994770114,0.004851819532047982,-0.0003069531184605506,0.0004982459803987193,5.6026586687172594e-05,-0.01051532448006215,0.004565964796130683,-0.013895095317274196,0.0011973370015762898,-0.0029275058726554036,-0.0025790040701557087,0.10911582546547842,0.03512559596832453,0.015417678856349572,0.001971718081757628,-0.0021270255320862876,0.0014926270676898113,0.0970539797400043,-0.05610875372644798,0.03401101562011638,-0.19262462804511776,-0.5365307342694305,0.18937196018275101,-0.010485286036338233,0.0031569841904364447,0.0009946312747800411,0.013146416539247419,-0.006649066002442083,-0.0035739976185520383,0.0,0.0,0.0,-0.196852,-0.535407,0.189661,1e-06,7e-06,9e-06,-1.5534,0.012,0.11630000000000001
